SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
290,KA,Karnataka,KA_Mandya,Mandya,254,227,27,0,2,1,1,0,,
291,KA,Karnataka,KA_Mysuru,Mysuru,90,2,88,0,0,0,0,0,,
0,KA,Karnataka,KA_Other State,Other State,22,1,20,1,0,0,0,0,,
292,KA,Karnataka,KA_Raichur,Raichur,66,66,0,0,0,0,0,0,,
293,KA,Karnataka,KA_Ramanagara,Ramanagara,1,1,0,0,1,1,0,0,,
294,KA,Karnataka,KA_Shivamogga,Shivamogga,36,36,0,0,0,0,0,0,,
295,KA,Karnataka,KA_Tumakuru,Tumakuru,27,20,5,2,1,1,0,0,,
296,KA,Karnataka,KA_Udupi,Udupi,108,104,3,1,32,32,0,0,,
297,KA,Karnataka,KA_Uttara Kannada,Uttara Kannada,71,38,33,0,1,0,1,0,,
298,KA,Karnataka,KA_Vijayapura,Vijayapura,70,22,44,4,1,-2,3,0,,
299,KA,Karnataka,KA_Yadgir,Yadgir,125,125,0,0,15,15,0,0,,
300,KL,Kerala,KL_Alappuzha,Alappuzha,25,20,5,0,3,3,0,0,,
301,KL,Kerala,KL_Ernakulam,Ernakulam,34,9,24,1,0,-1,1,0,,
302,KL,Kerala,KL_Idukki,Idukki,26,2,24,0,1,0,1,0,,
303,KL,Kerala,KL_Kannur,Kannur,186,69,116,1,10,10,0,0,,
304,KL,Kerala,KL_Kasaragod,Kasaragod,229,40,189,0,14,8,6,0,,
305,KL,Kerala,KL_Kollam,Kollam,39,16,23,0,2,0,2,0,,
306,KL,Kerala,KL_Kottayam,Kottayam,34,11,23,0,2,2,0,0,,
307,KL,Kerala,KL_Kozhikode,Kozhikode,51,26,25,0,4,4,0,0,,
308,KL,Kerala,KL_Malappuram,Malappuram,77,48,28,1,0,-1,1,0,,
309,KL,Kerala,KL_Palakkad,Palakkad,67,54,13,0,5,5,0,0,,
310,KL,Kerala,KL_Pathanamthitta,Pathanamthitta,30,13,17,0,3,3,0,0,,
311,KL,Kerala,KL_Thiruvananthapuram,Thiruvananthapuram,41,24,16,1,5,5,0,0,,
312,KL,Kerala,KL_Thrissur,Thrissur,34,18,15,1,0,0,0,0,,
313,KL,Kerala,KL_Wayanad,Wayanad,23,8,14,1,0,-1,1,0,,
314,LA,Ladakh,LA_Kargil,Kargil,18,9,9,0,1,1,0,0,,
315,LA,Ladakh,LA_Leh,Leh,35,1,34,0,0,0,0,0,,
316,LD,Lakshadweep,LD_Lakshadweep,Lakshadweep,0,0,0,0,0,0,0,0,,
369,MH,Maharashtra,MH_Ahmednagar,Ahmednagar,73,23,45,5,0,0,0,0,,
370,MH,Maharashtra,MH_Akola,Akola,402,225,160,17,0,0,0,0,,
371,MH,Maharashtra,MH_Amravati,Amravati,168,76,78,14,0,0,0,0,,
372,MH,Maharashtra,MH_Aurangabad,Aurangabad,1256,613,597,46,0,0,0,0,,
374,MH,Maharashtra,MH_Beed,Beed,26,25,1,0,0,0,0,0,,
373,MH,Maharashtra,MH_Bhandara,Bhandara,10,9,1,0,0,0,0,0,,
375,MH,Maharashtra,MH_Buldhana,Buldhana,40,11,26,3,0,0,0,0,,
376,MH,Maharashtra,MH_Chandrapur,Chandrapur,19,15,4,0,0,0,0,0,,
377,MH,Maharashtra,MH_Dhule,Dhule,118,47,62,9,0,0,0,0,,
378,MH,Maharashtra,MH_Gadchiroli,Gadchiroli,13,13,0,0,0,0,0,0,,
379,MH,Maharashtra,MH_Gondia,Gondia,39,38,1,0,0,0,0,0,,
380,MH,Maharashtra,MH_Hingoli,Hingoli,112,21,91,0,0,0,0,0,,
381,MH,Maharashtra,MH_Jalgaon,Jalgaon,411,188,182,41,0,0,0,0,,
382,MH,Maharashtra,MH_Jalna,Jalna,56,43,13,0,0,0,0,0,,
383,MH,Maharashtra,MH_Kolhapur,Kolhapur,259,246,12,1,0,0,0,0,,
384,MH,Maharashtra,MH_Latur,Latur,71,40,28,3,0,0,0,0,,
385,MH,Maharashtra,MH_Mumbai,Mumbai,30542,22471,7083,988,0,0,0,0,,
386,MH,Maharashtra,MH_Mumbai Suburban,Mumbai Suburban,0,0,0,0,0,0,0,0,,
387,MH,Maharashtra,MH_Nagpur,Nagpur,471,158,306,7,0,0,0,0,,
388,MH,Maharashtra,MH_Nanded,Nanded,98,50,43,5,0,0,0,0,,
389,MH,Maharashtra,MH_Nandurbar,Nandurbar,32,10,20,2,0,0,0,0,,
390,MH,Maharashtra,MH_Nashik,Nashik,936,172,718,46,0,0,0,0,,
391,MH,Maharashtra,MH_Osmanabad,Osmanabad,31,27,4,0,0,0,0,0,,
0,MH,Maharashtra,MH_Other State,Other State,49,38,0,11,0,0,0,0,,
392,MH,Maharashtra,MH_Palghar,Palghar,676,419,239,18,0,0,0,0,,
393,MH,Maharashtra,MH_Parbhani,Parbhani,22,20,1,1,0,0,0,0,,
394,MH,Maharashtra,MH_Pune,Pune,5682,2960,2459,263,0,0,0,0,,
395,MH,Maharashtra,MH_Raigad,Raigad,742,427,298,17,0,0,0,0,,
396,MH,Maharashtra,MH_Ratnagiri,Ratnagiri,155,112,40,3,0,0,0,0,,
397,MH,Maharashtra,MH_Sangli,Sangli,80,37,42,1,0,0,0,0,,
398,MH,Maharashtra,MH_Satara,Satara,279,147,127,5,0,0,0,0,,
399,MH,Maharashtra,MH_Sindhudurg,Sindhudurg,10,3,7,0,0,0,0,0,,
400,MH,Maharashtra,MH_Solapur,Solapur,601,332,228,41,0,0,0,0,,
401,MH,Maharashtra,MH_Thane,Thane,6625,4946,1592,87,0,0,0,0,,
402,MH,Maharashtra,MH_Wardha,Wardha,4,3,0,1,0,0,0,0,,
403,MH,Maharashtra,MH_Washim,Washim,8,7,1,0,0,0,0,0,,
404,MH,Maharashtra,MH_Yavatmal,Yavatmal,115,24,91,0,0,0,0,0,,
421,ML,Meghalaya,ML_East Garo Hills,East Garo Hills,0,0,0,0,0,0,0,0,,
422,ML,Meghalaya,ML_East Jaintia Hills,East Jaintia Hills,0,0,0,0,0,0,0,0,,
423,ML,Meghalaya,ML_East Khasi Hills,East Khasi Hills,13,0,12,1,0,0,0,0,,
424,ML,Meghalaya,ML_North Garo Hills,North Garo Hills,1,1,0,0,1,1,0,0,,
425,ML,Meghalaya,ML_Ribhoi,Ribhoi,0,0,0,0,0,0,0,0,,
426,ML,Meghalaya,ML_South Garo Hills,South Garo Hills,0,0,0,0,0,0,0,0,,
427,ML,Meghalaya,ML_South West Garo Hills,South West Garo Hills,0,0,0,0,0,0,0,0,,
428,ML,Meghalaya,ML_South West Khasi Hills,South West Khasi Hills,0,0,0,0,0,0,0,0,,
429,ML,Meghalaya,ML_West Garo Hills,West Garo Hills,1,1,0,0,0,0,0,0,,
430,ML,Meghalaya,ML_West Jaintia Hills,West Jaintia Hills,0,0,0,0,0,0,0,0,,
431,ML,Meghalaya,ML_West Khasi Hills,West Khasi Hills,0,0,0,0,0,0,0,0,,
405,MN,Manipur,MN_Bishnupur,Bishnupur,0,0,0,0,0,0,0,0,,
406,MN,Manipur,MN_Chandel,Chandel,0,0,0,0,0,0,0,0,,
407,MN,Manipur,MN_Churachandpur,Churachandpur,17,17,0,0,1,1,0,0,,
408,MN,Manipur,MN_Imphal East,Imphal East,3,2,1,0,0,0,0,0,,
409,MN,Manipur,MN_Imphal West,Imphal West,7,6,1,0,0,0,0,0,,
410,MN,Manipur,MN_Jiribam,Jiribam,0,0,0,0,0,0,0,0,,
411,MN,Manipur,MN_Kakching,Kakching,0,0,0,0,0,0,0,0,,
412,MN,Manipur,MN_Kamjong,Kamjong,0,0,0,0,0,0,0,0,,
413,MN,Manipur,MN_Kangpokpi,Kangpokpi,0,0,0,0,0,0,0,0,,
414,MN,Manipur,MN_Noney,Noney,1,1,0,0,1,1,0,0,,
415,MN,Manipur,MN_Pherzawl,Pherzawl,0,0,0,0,0,0,0,0,,
416,MN,Manipur,MN_Senapati,Senapati,0,0,0,0,0,0,0,0,,
417,MN,Manipur,MN_Tamenglong,Tamenglong,0,0,0,0,0,0,0,0,,
418,MN,Manipur,MN_Tengnoupal,Tengnoupal,0,0,0,0,0,0,0,0,,
419,MN,Manipur,MN_Thoubal,Thoubal,0,0,0,0,0,0,0,0,,
420,MN,Manipur,MN_Ukhrul,Ukhrul,0,0,0,0,0,0,0,0,,
317,MP,Madhya Pradesh,MP_Agar Malwa,Agar Malwa,13,0,12,1,0,0,0,0,,
318,MP,Madhya Pradesh,MP_Alirajpur,Alirajpur,3,0,3,0,0,0,0,0,,
319,MP,Madhya Pradesh,MP_Anuppur,Anuppur,3,0,3,0,0,0,0,0,,
320,MP,Madhya Pradesh,MP_Ashoknagar,Ashoknagar,10,8,1,1,0,0,0,0,,
321,MP,Madhya Pradesh,MP_Balaghat,Balaghat,3,3,0,0,0,0,0,0,,
322,MP,Madhya Pradesh,MP_Barwani,Barwani,39,13,26,0,0,0,0,0,,
323,MP,Madhya Pradesh,MP_Betul,Betul,17,16,1,0,0,0,0,0,,
324,MP,Madhya Pradesh,MP_Bhind,Bhind,48,41,7,0,0,0,0,0,,
325,MP,Madhya Pradesh,MP_Bhopal,Bhopal,1241,408,788,45,0,0,0,0,,
326,MP,Madhya Pradesh,MP_Burhanpur,Burhanpur,271,159,99,13,0,0,0,0,,
327,MP,Madhya Pradesh,MP_Chhatarpur,Chhatarpur,5,5,0,0,0,0,0,0,,
328,MP,Madhya Pradesh,MP_Chhindwara,Chhindwara,5,0,4,1,0,0,0,0,,
329,MP,Madhya Pradesh,MP_Damoh,Damoh,8,8,0,0,0,0,0,0,,
330,MP,Madhya Pradesh,MP_Datia,Datia,6,3,3,0,0,0,0,0,,
331,MP,Madhya Pradesh,MP_Dewas,Dewas,80,30,42,8,0,0,0,0,,
332,MP,Madhya Pradesh,MP_Dhar,Dhar,111,5,103,3,0,0,0,0,,
333,MP,Madhya Pradesh,MP_Dindori,Dindori,9,8,1,0,0,0,0,0,,
335,MP,Madhya Pradesh,MP_Guna,Guna,2,1,1,0,0,0,0,0,,
336,MP,Madhya Pradesh,MP_Gwalior,Gwalior,98,63,34,1,0,0,0,0,,
337,MP,Madhya Pradesh,MP_Harda,Harda,3,0,3,0,0,0,0,0,,
338,MP,Madhya Pradesh,MP_Hoshangabad,Hoshangabad,37,1,33,3,0,0,0,0,,
339,MP,Madhya Pradesh,MP_Indore,Indore,3008,1482,1412,114,0,0,0,0,,
340,MP,Madhya Pradesh,MP_Jabalpur,Jabalpur,209,71,129,9,0,0,0,0,,
341,MP,Madhya Pradesh,MP_Jhabua,Jhabua,12,10,1,1,0,0,0,0,,
342,MP,Madhya Pradesh,MP_Katni,Katni,0,0,0,0,0,0,0,0,,
334,MP,Madhya Pradesh,MP_Khandwa,Khandwa,222,54,157,11,0,0,0,0,,
368,MP,Madhya Pradesh,MP_Khargone,Khargone,117,20,89,8,0,0,0,0,,
343,MP,Madhya Pradesh,MP_Mandla,Mandla,1,0,1,0,0,0,0,0,,
344,MP,Madhya Pradesh,MP_Mandsaur,Mandsaur,87,30,51,6,0,0,0,0,,
345,MP,Madhya Pradesh,MP_Morena,Morena,71,46,25,0,0,0,0,0,,
346,MP,Madhya Pradesh,MP_Narsinghpur,Narsinghpur,1,1,0,0,0,0,0,0,,
347,MP,Madhya Pradesh,MP_Neemuch,Neemuch,88,68,17,3,0,0,0,0,,
348,MP,Madhya Pradesh,MP_Niwari,Niwari,0,0,0,0,0,0,0,0,,
0,MP,Madhya Pradesh,MP_Other Region,Other Region,0,0,0,0,0,0,0,0,,
349,MP,Madhya Pradesh,MP_Panna,Panna,3,2,1,0,0,0,0,0,,
350,MP,Madhya Pradesh,MP_Raisen,Raisen,67,2,62,3,0,0,0,0,,
351,MP,Madhya Pradesh,MP_Rajgarh,Rajgarh,2,2,0,0,0,0,0,0,,
352,MP,Madhya Pradesh,MP_Ratlam,Ratlam,31,4,27,0,0,0,0,0,,
353,MP,Madhya Pradesh,MP_Rewa,Rewa,26,24,2,0,0,0,0,0,,
354,MP,Madhya Pradesh,MP_Sagar,Sagar,68,57,8,3,0,0,0,0,,
355,MP,Madhya Pradesh,MP_Satna,Satna,13,10,2,1,0,0,0,0,,
356,MP,Madhya Pradesh,MP_Sehore,Sehore,5,2,2,1,0,0,0,0,,
357,MP,Madhya Pradesh,MP_Seoni,Seoni,2,1,1,0,0,0,0,0,,
358,MP,Madhya Pradesh,MP_Shahdol,Shahdol,5,2,3,0,0,0,0,0,,
359,MP,Madhya Pradesh,MP_Shajapur,Shajapur,9,1,7,1,0,0,0,0,,
360,MP,Madhya Pradesh,MP_Sheopur,Sheopur,6,2,4,0,0,0,0,0,,
361,MP,Madhya Pradesh,MP_Shivpuri,Shivpuri,6,3,3,0,0,0,0,0,,
362,MP,Madhya Pradesh,MP_Sidhi,Sidhi,8,8,0,0,0,0,0,0,,
363,MP,Madhya Pradesh,MP_Singrauli,Singrauli,7,7,0,0,0,0,0,0,,
364,MP,Madhya Pradesh,MP_Tikamgarh,Tikamgarh,6,3,3,0,0,0,0,0,,
365,MP,Madhya Pradesh,MP_Ujjain,Ujjain,553,276,224,53,0,0,0,0,,
366,MP,Madhya Pradesh,MP_Umaria,Umaria,2,2,0,0,0,0,0,0,,
367,MP,Madhya Pradesh,MP_Vidisha,Vidisha,18,5,13,0,0,0,0,0,,
432,MZ,Mizoram,MZ_Aizawl,Aizawl,1,0,1,0,0,0,0,0,,
433,MZ,Mizoram,MZ_Champhai,Champhai,0,0,0,0,0,0,0,0,,
729,MZ,Mizoram,MZ_Hnahthial,Hnahthial,0,0,0,0,0,0,0,0,,
730,MZ,Mizoram,MZ_Khawzawl,Khawzawl,0,0,0,0,0,0,0,0,,
434,MZ,Mizoram,MZ_Kolasib,Kolasib,0,0,0,0,0,0,0,0,,
435,MZ,Mizoram,MZ_Lawngtlai,Lawngtlai,0,0,0,0,0,0,0,0,,
436,MZ,Mizoram,MZ_Lunglei,Lunglei,0,0,0,0,0,0,0,0,,
437,MZ,Mizoram,MZ_Mamit,Mamit,0,0,0,0,0,0,0,0,,
438,MZ,Mizoram,MZ_Saiha,Saiha,0,0,0,0,0,0,0,0,,
728,MZ,Mizoram,MZ_Saitual,Saitual,0,0,0,0,0,0,0,0,,
439,MZ,Mizoram,MZ_Serchhip,Serchhip,0,0,0,0,0,0,0,0,,
440,NL,Nagaland,NL_Dimapur,Dimapur,2,2,0,0,2,2,0,0,,
441,NL,Nagaland,NL_Kiphire,Kiphire,0,0,0,0,0,0,0,0,,
442,NL,Nagaland,NL_Kohima,Kohima,1,1,0,0,1,1,0,0,,
443,NL,Nagaland,NL_Longleng,Longleng,0,0,0,0,0,0,0,0,,
444,NL,Nagaland,NL_Mokokchung,Mokokchung,0,0,0,0,0,0,0,0,,
445,NL,Nagaland,NL_Mon,Mon,0,0,0,0,0,0,0,0,,
446,NL,Nagaland,NL_Peren,Peren,0,0,0,0,0,0,0,0,,
447,NL,Nagaland,NL_Phek,Phek,0,0,0,0,0,0,0,0,,
448,NL,Nagaland,NL_Tuensang,Tuensang,0,0,0,0,0,0,0,0,,
449,NL,Nagaland,NL_Wokha,Wokha,0,0,0,0,0,0,0,0,,
450,NL,Nagaland,NL_Zunheboto,Zunheboto,0,0,0,0,0,0,0,0,,
451,OR,Odisha,OR_Angul,Angul,24,9,15,0,-1,-1,0,0,,
452,OR,Odisha,OR_Balangir,Balangir,24,22,2,0,8,8,0,0,,
453,OR,Odisha,OR_Balasore,Balasore,133,42,91,0,5,-29,34,0,,
454,OR,Odisha,OR_Bargarh,Bargarh,1,1,0,0,1,1,0,0,,
456,OR,Odisha,OR_Bhadrak,Bhadrak,106,66,40,0,8,-1,9,0,,
455,OR,Odisha,OR_Boudh,Boudh,33,29,4,0,0,0,0,0,,
457,OR,Odisha,OR_Cuttack,Cuttack,59,55,3,1,0,0,0,0,,
458,OR,Odisha,OR_Deogarh,Deogarh,24,22,2,0,22,21,1,0,,
459,OR,Odisha,OR_Dhenkanal,Dhenkanal,4,3,1,0,1,1,0,0,,
460,OR,Odisha,OR_Gajapati,Gajapati,10,10,0,0,6,6,0,0,,
461,OR,Odisha,OR_Ganjam,Ganjam,353,102,248,3,5,-10,15,0,,
462,OR,Odisha,OR_Jagatsinghpur,Jagatsinghpur,41,36,5,0,10,10,0,0,,
463,OR,Odisha,OR_Jajpur,Jajpur,240,137,103,0,1,-12,13,0,,
464,OR,Odisha,OR_Jharsuguda,Jharsuguda,5,3,2,0,0,0,0,0,,
465,OR,Odisha,OR_Kalahandi,Kalahandi,15,13,2,0,-2,-2,0,0,,
466,OR,Odisha,OR_Kandhamal,Kandhamal,6,6,0,0,1,1,0,0,,
467,OR,Odisha,OR_Kendrapara,Kendrapara,55,33,22,0,15,2,13,0,,
468,OR,Odisha,OR_Kendujhar,Kendujhar,12,8,4,0,1,1,0,0,,
469,OR,Odisha,OR_Khordha,Khordha,82,28,51,3,5,5,0,0,,
470,OR,Odisha,OR_Koraput,Koraput,7,6,1,0,6,6,0,0,,
471,OR,Odisha,OR_Malkangiri,Malkangiri,19,19,0,0,9,9,0,0,,
472,OR,Odisha,OR_Mayurbhanj,Mayurbhanj,15,6,9,0,1,1,0,0,,
473,OR,Odisha,OR_Nabarangapur,Nabarangapur,1,1,0,0,0,0,0,0,,
474,OR,Odisha,OR_Nayagarh,Nayagarh,45,41,4,0,0,-3,3,0,,
475,OR,Odisha,OR_Nuapada,Nuapada,1,1,0,0,0,0,0,0,,
476,OR,Odisha,OR_Puri,Puri,81,67,14,0,0,-10,10,0,,
477,OR,Odisha,OR_Rayagada,Rayagada,0,0,0,0,0,0,0,0,,
478,OR,Odisha,OR_Sambalpur,Sambalpur,5,5,0,0,0,0,0,0,,
479,OR,Odisha,OR_Subarnapur,Subarnapur,0,0,0,0,0,0,0,0,,
480,OR,Odisha,OR_Sundargarh,Sundargarh,37,11,26,0,0,-1,1,0,,
485,PB,Punjab,PB_Amritsar,Amritsar,329,26,297,6,10,10,0,0,,
486,PB,Punjab,PB_Barnala,Barnala,22,1,20,1,0,0,0,0,,
487,PB,Punjab,PB_Bathinda,Bathinda,42,1,41,0,0,0,0,0,,
488,PB,Punjab,PB_Faridkot,Faridkot,61,1,60,0,0,-10,10,0,,
489,PB,Punjab,PB_Fatehgarh Sahib,Fatehgarh Sahib,57,0,57,0,0,0,0,0,,
490,PB,Punjab,PB_Fazilka,Fazilka,44,0,44,0,0,0,0,0,,
491,PB,Punjab,PB_Ferozepur,Ferozepur,44,0,43,1,0,0,0,0,,
492,PB,Punjab,PB_Gurdaspur,Gurdaspur,132,7,122,3,0,-1,1,0,,
493,PB,Punjab,PB_Hoshiarpur,Hoshiarpur,106,13,88,5,0,0,0,0,,
494,PB,Punjab,PB_Jalandhar,Jalandhar,220,21,193,6,6,3,3,0,,
495,PB,Punjab,PB_Kapurthala,Kapurthala,36,3,30,3,1,1,0,0,,
496,PB,Punjab,PB_Ludhiana,Ludhiana,173,31,135,7,0,0,0,0,,
497,PB,Punjab,PB_Mansa,Mansa,32,0,32,0,0,0,0,0,,
498,PB,Punjab,PB_Moga,Moga,59,0,59,0,0,0,0,0,,
499,PB,Punjab,PB_Pathankot,Pathankot,39,10,28,1,0,0,0,0,,
500,PB,Punjab,PB_Patiala,Patiala,108,6,100,2,1,1,0,0,,
501,PB,Punjab,PB_Rupnagar,Rupnagar,60,0,59,1,0,0,0,0,,
502,PB,Punjab,PB_S.A.S. Nagar,S.A.S. Nagar,103,1,99,3,1,1,0,0,,
503,PB,Punjab,PB_Sangrur,Sangrur,89,1,88,0,1,1,0,0,,
504,PB,Punjab,PB_Shahid Bhagat Singh Nagar,Shahid Bhagat Singh Nagar,105,3,101,1,0,-1,1,0,,
505,PB,Punjab,PB_Sri Muktsar Sahib,Sri Muktsar Sahib,66,1,65,0,0,0,0,0,,
506,PB,Punjab,PB_Tarn Taran,Tarn Taran,154,2,152,0,1,1,0,0,,
481,PY,Puducherry,PY_Karaikal,Karaikal,2,0,2,0,0,0,0,0,,
482,PY,Puducherry,PY_Mahe,Mahe,4,2,2,0,0,0,0,0,,
483,PY,Puducherry,PY_Puducherry,Puducherry,41,28,13,0,6,1,5,0,,
484,PY,Puducherry,PY_Yanam,Yanam,0,0,0,0,0,0,0,0,,
507,RJ,Rajasthan,RJ_Ajmer,Ajmer,307,66,236,5,0,0,0,0,,
508,RJ,Rajasthan,RJ_Alwar,Alwar,51,21,28,2,5,5,0,0,,
509,RJ,Rajasthan,RJ_Banswara,Banswara,85,18,66,1,0,0,0,0,,
510,RJ,Rajasthan,RJ_Baran,Baran,5,1,4,0,0,0,0,0,,
511,RJ,Rajasthan,RJ_Barmer,Barmer,87,86,1,0,5,5,0,0,,
512,RJ,Rajasthan,RJ_Bharatpur,Bharatpur,141,14,123,4,0,0,0,0,,
513,RJ,Rajasthan,RJ_Bhilwara,Bhilwara,118,62,54,2,1,-3,4,0,,
514,RJ,Rajasthan,RJ_Bikaner,Bikaner,78,35,40,3,0,-3,3,0,,
0,RJ,Rajasthan,RJ_BSF Camp,BSF Camp,50,8,42,0,0,0,0,0,,
515,RJ,Rajasthan,RJ_Bundi,Bundi,0,0,0,0,0,0,0,0,,
516,RJ,Rajasthan,RJ_Chittorgarh,Chittorgarh,170,44,122,4,0,0,0,0,,
517,RJ,Rajasthan,RJ_Churu,Churu,68,41,26,1,0,0,0,0,,
518,RJ,Rajasthan,RJ_Dausa,Dausa,43,17,26,0,0,0,0,0,,
519,RJ,Rajasthan,RJ_Dholpur,Dholpur,41,19,22,0,0,0,0,0,,
520,RJ,Rajasthan,RJ_Dungarpur,Dungarpur,319,311,8,0,1,1,0,0,,
0,RJ,Rajasthan,RJ_Evacuees,Evacuees,61,0,61,0,0,0,0,0,,
521,RJ,Rajasthan,RJ_Ganganagar,Ganganagar,1,1,0,0,0,0,0,0,,
522,RJ,Rajasthan,RJ_Hanumangarh,Hanumangarh,14,0,14,0,0,0,0,0,,
0,RJ,Rajasthan,RJ_Italians,Italians,2,0,2,0,0,0,0,0,,
523,RJ,Rajasthan,RJ_Jaipur,Jaipur,1827,564,1185,78,12,12,0,0,,
524,RJ,Rajasthan,RJ_Jaisalmer,Jaisalmer,68,32,36,0,0,0,0,0,,
525,RJ,Rajasthan,RJ_Jalore,Jalore,153,143,8,2,4,4,0,0,,
526,RJ,Rajasthan,RJ_Jhalawar,Jhalawar,59,12,47,0,0,0,0,0,,
527,RJ,Rajasthan,RJ_Jhunjhunu,Jhunjhunu,88,36,52,0,0,0,0,0,,
528,RJ,Rajasthan,RJ_Jodhpur,Jodhpur,1241,352,872,17,17,17,0,0,,
529,RJ,Rajasthan,RJ_Karauli,Karauli,10,4,4,2,0,0,0,0,,
530,RJ,Rajasthan,RJ_Kota,Kota,386,84,286,16,7,7,0,0,,
531,RJ,Rajasthan,RJ_Nagaur,Nagaur,343,201,135,7,0,0,0,0,,
0,RJ,Rajasthan,RJ_Other State,Other State,12,7,0,5,0,0,0,0,,
532,RJ,Rajasthan,RJ_Pali,Pali,337,272,59,6,50,50,0,0,,
533,RJ,Rajasthan,RJ_Pratapgarh,Pratapgarh,12,8,3,1,0,0,0,0,,
534,RJ,Rajasthan,RJ_Rajsamand,Rajsamand,114,83,31,0,2,1,1,0,,
535,RJ,Rajasthan,RJ_Sawai Madhopur,Sawai Madhopur,18,9,8,1,1,1,0,0,,
536,RJ,Rajasthan,RJ_Sikar,Sikar,112,87,21,4,30,30,0,0,,
537,RJ,Rajasthan,RJ_Sirohi,Sirohi,112,106,6,0,9,9,0,0,,
538,RJ,Rajasthan,RJ_Tonk,Tonk,159,0,158,1,0,0,0,0,,
539,RJ,Rajasthan,RJ_Udaipur,Udaipur,481,410,70,1,1,1,0,0,,
540,SK,Sikkim,SK_East Sikkim,East Sikkim,0,0,0,0,0,0,0,0,,
541,SK,Sikkim,SK_North Sikkim,North Sikkim,1,1,0,0,0,0,0,0,,
542,SK,Sikkim,SK_South Sikkim,South Sikkim,0,0,0,0,0,0,0,0,,
543,SK,Sikkim,SK_West Sikkim,West Sikkim,0,0,0,0,0,0,0,0,,
0,TG,Telangana,TG_Foreign Evacuees,Foreign Evacuees,6,6,0,0,0,0,0,0,Category added in Telangana State Bulletin,
0,TG,Telangana,TG_Other State,Other State,127,127,0,0,0,0,0,0,,
576,TG,Telangana,TG_Adilabad,Adilabad,21,6,15,0,0,0,0,0,,
577,TG,Telangana,TG_Bhadradri Kothagudem,Bhadradri Kothagudem,4,0,4,0,0,0,0,0,,
578,TG,Telangana,TG_Hyderabad,Hyderabad,1147,819,305,23,0,0,0,0,,
579,TG,Telangana,TG_Jagtial,Jagtial,4,2,2,0,0,0,0,0,,
580,TG,Telangana,TG_Jangaon,Jangaon,3,2,1,0,0,0,0,0,,
581,TG,Telangana,TG_Jayashankar Bhupalapally,Jayashankar Bhupalapally,3,3,0,0,0,0,0,0,,
582,TG,Telangana,TG_Jogulamba Gadwal,Jogulamba Gadwal,45,19,25,1,0,0,0,0,,
583,TG,Telangana,TG_Kamareddy,Kamareddy,12,4,8,0,0,0,0,0,,
584,TG,Telangana,TG_Karimnagar,Karimnagar,19,3,16,0,0,0,0,0,,
585,TG,Telangana,TG_Khammam,Khammam,8,5,3,0,0,0,0,0,,
586,TG,Telangana,TG_Komaram Bheem,Komaram Bheem,7,5,2,0,0,0,0,0,,
587,TG,Telangana,TG_Mahabubabad,Mahabubabad,1,0,1,0,0,0,0,0,,
588,TG,Telangana,TG_Mahabubnagar,Mahabubnagar,11,3,8,0,0,0,0,0,,
589,TG,Telangana,TG_Mancherial,Mancherial,1,0,0,1,0,0,0,0,,
590,TG,Telangana,TG_Medak,Medak,5,1,4,0,0,0,0,0,,
591,TG,Telangana,TG_Medchal Malkajgiri,Medchal Malkajgiri,25,15,9,1,0,0,0,0,,
592,TG,Telangana,TG_Mulugu,Mulugu,2,0,2,0,0,0,0,0,,
593,TG,Telangana,TG_Nagarkurnool,Nagarkurnool,2,0,2,0,0,0,0,0,,
594,TG,Telangana,TG_Nalgonda,Nalgonda,17,5,12,0,0,0,0,0,,
595,TG,Telangana,TG_Narayanpet,Narayanpet,1,0,0,1,0,0,0,0,,
596,TG,Telangana,TG_Nirmal,Nirmal,20,7,13,0,0,0,0,0,,
597,TG,Telangana,TG_Nizamabad,Nizamabad,61,31,30,0,0,0,0,0,,
598,TG,Telangana,TG_Peddapalli,Peddapalli,2,1,1,0,0,0,0,0,,
599,TG,Telangana,TG_Rajanna Sircilla,Rajanna Sircilla,3,1,2,0,0,0,0,0,,
600,TG,Telangana,TG_Ranga Reddy,Ranga Reddy,48,29,17,2,0,0,0,0,,
601,TG,Telangana,TG_Sangareddy,Sangareddy,9,3,6,0,0,0,0,0,,
602,TG,Telangana,TG_Siddipet,Siddipet,1,0,1,0,0,0,0,0,,
603,TG,Telangana,TG_Suryapet,Suryapet,83,59,24,0,0,0,0,0,,
604,TG,Telangana,TG_Vikarabad,Vikarabad,37,21,15,1,0,0,0,0,,
605,TG,Telangana,TG_Wanaparthy,Wanaparthy,0,0,0,0,0,0,0,0,,
606,TG,Telangana,TG_Warangal Rural,Warangal Rural,0,0,0,0,0,0,0,0,,
607,TG,Telangana,TG_Warangal Urban,Warangal Urban,27,4,23,0,0,0,0,0,,
608,TG,Telangana,TG_Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,0,0,0,0,0,0,0,0,,
0,TN,Tamil Nadu,TN_Railway Quarantine,Railway Quarantine,22,22,0,0,16,16,0,0,,
0,TN,Tamil Nadu,TN_Airport Quarantine,Airport Quarantine,81,79,2,0,5,5,0,0,,
0,TN,Tamil Nadu,TN_Other State,Other State,1,0,0,1,0,0,0,0,,
